Id,Name,LastModifiedDate
01tIh000000coB1IAI,"Tivian GRC, STANDARD SUCCESS",2025-01-07T11:25:53.000+0000
01tIh000000co9oIAA,"Tivian CX, PLATINUM SUCCESS",2025-01-07T11:21:57.000+0000
01tIh000000clCHIAY,"Stratifyd Platform, STANDARD SUCCESS",2025-01-07T11:20:15.000+0000
01tIh000000ck10IAA,"NorthPlains Xinet SDK, ADD-ON, Gold support",2025-01-07T11:23:24.000+0000
01tIh000000cnT9IAI,Tivian Employee Experience,2025-01-07T11:25:43.000+0000
01tIh000000cnTEIAY,Tivian Governance Risk and Compliance,2025-01-07T11:25:32.000+0000
01tIh000000co9tIAA,Tivian One-Time Fee,2025-01-07T11:26:24.000+0000
01tIh000000clBsIAI,"Stratifyd Platform, STANDARD EDITION, STANDARD SUCCESS",2025-01-07T11:19:50.000+0000
01tIh000000clBtIAI,"Stratifyd Platform, On Premise STANDARD EDITION, PLATINUM SUCCESS",2025-01-07T11:20:40.000+0000
01tIh000000cnTJIAY,Tivian Market Research,2025-01-07T11:25:30.000+0000
01tIh000000cnTKIAY,Tivian Professional Fee,2025-01-07T11:26:44.000+0000
01tIh000000coA3IAI,"Tivian CX, STANDARD SUCCESS",2025-01-07T11:25:54.000+0000
01tIh000000cud3IAA,Kayako OnPremise KC FUSION SILVER 002,2025-01-07T11:20:08.000+0000
01tIh000000cudIIAQ,Kayako TNK SCALE 002,2025-01-07T11:27:50.000+0000
01tIh000000cukjIAA,CloudSense Managed Services,2025-01-07T11:27:11.000+0000
01tIh000000cukZIAQ,CloudSense One time item,2025-01-07T11:26:27.000+0000
01tIh000000cujHIAQ,Cloudsense Legacy Plan,2025-01-07T11:20:10.000+0000
01tIh000000cwrIIAQ,Tivian - Time & Materials,2025-01-02T10:22:20.000+0000
01tIh000000cujRIAQ,CloudSense Media Professional Platform License,2025-01-07T11:22:12.000+0000
01tIh000000cul3IAA,CloudSense Energy CSP Platinum,2025-01-07T11:28:30.000+0000
01tIh000000cx3uIAA,"DNN CustomerCloud EVOQ, STANDARD EDITION, STANDARD SUCCESS",2025-01-07T11:19:28.000+0000
01tIh000000cujbIAA,CloudSense Energy Enterprise Platform License,2025-01-07T11:27:17.000+0000
01tIh000000cujgIAA,CloudSense Telecom Enterprise Platform License,2025-01-07T11:22:24.000+0000
01tIh000000cukyIAA,CloudSense Energy CSP Gold,2025-01-07T11:28:07.000+0000
01tIh000000cuktIAA,CloudSense Energy CSP Silver,2025-01-07T11:27:46.000+0000
01tIh000000cujqIAA,CloudSense Commerce Enterprise Platform License,2025-01-07T11:22:35.000+0000
01tIh000000cukAIAQ,CloudSense Media CSP Gold,2025-01-07T11:24:32.000+0000
01tIh000000cwupIAA,Stratifyd Legacy plan,2025-01-07T11:19:45.000+0000
01tIh000000cuk0IAA,CloudSense Telecom CSP Platinum,2025-01-07T11:23:47.000+0000
01tIh000000cujWIAQ,CloudSense Commerce Professional Platform License,2025-01-07T11:22:18.000+0000
01tIh000000cujlIAA,CloudSense Media Enterprise Platform License,2025-01-07T11:22:30.000+0000
01tIh000000cujmIAA,CloudSense Telecom CSP Gold,2025-01-07T11:23:24.000+0000
01tIh000000cukKIAQ,CloudSense Commerce CSP Standard,2025-01-07T11:25:19.000+0000
01tIh000000cukFIAQ,CloudSense Media CSP Platinum,2025-01-07T11:24:55.000+0000
01tIh000000cukPIAQ,CloudSense Commerce CSP Gold,2025-01-07T11:25:41.000+0000
01tIh000000cujMIAQ,CloudSense Telecom Professional Platform License,2025-01-07T11:22:06.000+0000
01tIh000000cukoIAA,CloudSense Energy Professional Platform License,2025-01-07T11:27:22.000+0000
